0.976	-0.945969
0.977	-0.942679
0.978	-0.939294
0.979	-0.935816
0.98	-0.932244
0.981	-0.928579
0.982	-0.924821
0.983	-0.92097
0.984	-0.917027
0.985	-0.912993
0.986	-0.908867
0.987	-0.904651
0.988	-0.900344
0.989	-0.895947
0.99	-0.89146
0.991	-0.886884
0.992	-0.88222
0.993	-0.877467
0.994	-0.872627
0.995	-0.867699
0.996	-0.862685
0.997	-0.857584
0.998	-0.852397
0.999	-0.847126
1	-0.841769
